crn,profId,location,days,start_date,end_date,start_time,end_time,course,term
84527,173,AGRI 5C61,MWF,2019-9-04,2019-12-05,11:30,12:20,197,2019fall
87571,174,AGRI 2C71,TR,2019-9-04,2019-12-05,8:30,9:50,198,2019fall
80463,175,AGRI 2C61,MWF,2019-9-04,2019-12-05,10:30,11:20,199,2019fall
84528,172,AGRI 2C71,MWF,2019-9-04,2019-12-05,11:30,12:20,200,2019fall
81169,168,PHYSIC 165,T,2019-9-04,2019-12-05,16:30,17:50,201,2019fall
81170,168,PHYSIC 165,T,2019-9-04,2019-12-05,16:30,17:50,202,2019fall
87566,172,AGRI 4C77,TR,2019-9-04,2019-12-05,10:00,11:20,203,2019fall
84328,174,AGRI 5C71,W,2019-9-04,2019-12-05,9:00,11:50,204,2019fall
85503,175,AGRI 2E83,TR,2019-9-04,2019-12-05,8:30,9:50,205,2019fall
81188,167,AGRI 5C61,MWF,2019-9-04,2019-12-05,8:30,9:20,206,2019fall
88008,171,TBA,,2019-11-01,2019-12-31,TBA,TBA,207,2019fall
81479,173,AGRI 5C61,M,2019-9-04,2019-12-05,16:00,16:50,208,2019fall
81445,169,TBA,,2019-9-04,2019-12-05,TBA,TBA,209,2019fall
81469,169,TBA,,2019-9-04,2019-12-05,TBA,TBA,210,2019fall
80001,3,ARTS 134,MWF,2019-9-04,2019-12-05,10:30,11:20,4,2019fall
80002,176,ARTS 146,TR,2019-9-04,2019-12-05,11:30,12:50,4,2019fall
80003,177,ARTS 133,MWF,2019-9-04,2019-12-05,11:30,12:20,4,2019fall
87262,178,ARTS 212,TR,2019-9-04,2019-12-05,13:00,14:20,4,2019fall
80004,179,STM 344,TR,2019-9-04,2019-12-05,10:00,11:20,4,2019fall
86592,180,AGRI 2C61,MWF,2019-9-04,2019-12-05,11:30,12:20,211,2019fall
82710,181,ARCH 132,TR,2019-9-04,2019-12-05,13:00,14:20,212,2019fall
87580,3,ARCH 124,MWF,2019-9-04,2019-12-05,9:30,10:20,213,2019fall
86594,182,ARCH 112,T,2019-9-04,2019-12-05,13:00,15:50,214,2019fall
82728,183,ARCH 124,TR,2019-9-04,2019-12-05,11:30,12:50,215,2019fall
82373,179,STM 2001,TR,2019-9-04,2019-12-05,13:00,14:20,216,2019fall
82372,181,ARCH 124,W,2019-9-04,2019-12-05,13:30,15:50,217,2019fall
83037,180,ARCH 112,W,2019-9-04,2019-12-05,14:30,16:50,218,2019fall
84036,182,ARCH 112,R,2019-9-04,2019-12-05,13:00,15:50,219,2019fall
83098,182,ARCH 124,F,2019-9-04,2019-12-05,14:30,16:20,220,2019fall
83039,182,TBA,,2019-9-04,2019-12-05,TBA,TBA,221,2019fall
86942,184,TBA,,2019-9-04,2019-12-05,TBA,TBA,222,2019fall
86941,184,TBA,,2019-9-04,2019-12-05,TBA,TBA,223,2019fall
81375,185,AGRI 5C61,M,2019-9-04,2019-12-05,12:30,13:20,224,2019fall
87436,186,TBA,,2019-9-04,2019-12-05,TBA,TBA,225,2019fall
81376,186,TBA,,2019-9-04,2019-12-05,TBA,TBA,226,2019fall
81377,186,TBA,,2019-9-04,2019-12-05,TBA,TBA,227,2019fall
85367,187,ARTS 200,MWF,2019-9-04,2019-12-05,12:30,13:20,228,2019fall
80098,188,HLTH 1B03,MWF,2019-9-04,2019-12-05,11:30,12:20,229,2019fall
80099,188,MURRY 299,MWF,2019-9-04,2019-12-05,9:30,10:20,229,2019fall
80159,189,ARTS 146,MWF,2019-9-04,2019-12-05,12:30,13:20,229,2019fall
84663,190,ARTS 134,TR,2019-9-04,2019-12-05,11:30,12:50,229,2019fall
87692,188,TBA,,2019-9-04,2019-12-05,TBA,TBA,229,2019fall
87693,188,TBA,,2019-9-04,2019-12-05,TBA,TBA,229,2019fall
87694,188,TBA,,2019-9-04,2019-12-05,TBA,TBA,229,2019fall
87695,188,TBA,,2019-9-04,2019-12-05,TBA,TBA,229,2019fall
87696,188,TBA,,2019-9-04,2019-12-05,TBA,TBA,229,2019fall
87697,188,TBA,,2019-9-04,2019-12-05,TBA,TBA,229,2019fall
86528,191,STM 122,MWF,2019-9-04,2019-12-05,9:30,10:20,230,2019fall
81523,4,ARCH 132,TR,2019-9-04,2019-12-05,11:30,12:50,231,2019fall
80101,191,STM 2002,TR,2019-9-04,2019-12-05,10:00,11:20,232,2019fall
87111,191,STM 2002,TR,2019-9-04,2019-12-05,13:00,14:20,233,2019fall
80105,192,ARCH 132,MWF,2019-9-04,2019-12-05,11:30,12:20,234,2019fall
80107,193,ARCH 131,W,2019-9-04,2019-12-05,13:30,14:50,234,2019fall
80110,193,ARCH 131,W,2019-9-04,2019-12-05,15:00,16:20,234,2019fall
80114,193,ARCH 131,R,2019-9-04,2019-12-05,13:30,14:50,234,2019fall
80122,193,ARCH 131,R,2019-9-04,2019-12-05,15:00,16:20,234,2019fall
87660,190,TBA,,2019-9-04,2019-12-05,TBA,TBA,235,2019fall
87971,190,TBA,,2019-9-04,2019-12-05,TBA,TBA,235,2019fall
82296,190,ARCH 124,MWF,2019-9-04,2019-12-05,12:30,13:20,236,2019fall
81527,194,ARCH 124,TR,2019-9-04,2019-12-05,13:00,14:20,237,2019fall
80143,194,ARCH 112,TR,2019-9-04,2019-12-05,10:00,11:20,238,2019fall
81524,4,ARCH 112,M,2019-9-04,2019-12-05,14:30,16:50,239,2019fall
80836,194,TBA,,2019-9-04,2019-12-05,TBA,TBA,240,2019fall
81531,4,TBA,,2019-9-04,2019-12-05,TBA,TBA,241,2019fall
81349,182,ARCH 112,F,2019-9-04,2019-12-05,14:30,16:20,242,2019fall
80837,182,TBA,,2019-9-04,2019-12-05,TBA,TBA,243,2019fall
86962,195,TBA,,2019-9-04,2019-12-05,TBA,TBA,244,2019fall
86963,195,TBA,,2019-9-04,2019-12-05,TBA,TBA,244,2019fall
87089,195,TBA,,2019-9-04,2019-12-05,TBA,TBA,244,2019fall
86964,195,TBA,,2019-9-04,2019-12-05,TBA,TBA,244,2019fall
86965,195,TBA,,2019-9-04,2019-12-05,TBA,TBA,244,2019fall
86966,195,TBA,,2019-9-04,2019-12-05,TBA,TBA,244,2019fall
86967,195,TBA,,2019-9-04,2019-12-05,TBA,TBA,244,2019fall
80734,196,MURRY 291,T,2019-9-04,2019-12-05,17:30,20:20,6,2019fall
80735,197,MURRY 291,W,2019-9-04,2019-12-05,13:30,16:20,6,2019fall
80895,196,MUEN ,S,2019-9-14,2019-9-14,10:00,15:50,6,2019fall
80755,198,MURRY 190,T,2019-9-04,2019-12-05,9:30,12:20,7,2019fall
80753,197,MURRY 190,R,2019-9-04,2019-12-05,13:30,16:20,7,2019fall
80754,199,MURRY 190,R,2019-9-04,2019-12-05,17:30,20:20,7,2019fall
81595,200,MURRY 190,M,2019-9-04,2019-12-05,13:30,16:20,7,2019fall
81143,201,MUEN ,W,2019-9-04,2019-12-05,16:00,18:50,7,2019fall
87658,7,RANNEX ,M,2019-9-04,2019-12-05,13:00,15:50,8,2019fall
84519,5,MURRY 299,W,2019-9-04,2019-12-05,11:00,12:20,9,2019fall
87682,5,RANNEX 129,M,2019-9-04,2019-12-05,9:30,10:50,9,2019fall
87683,5,RANNEX 129,M,2019-9-04,2019-12-05,11:00,12:20,9,2019fall
86626,202,MURRY 64,W,2019-9-04,2019-12-05,13:30,16:20,245,2019fall
86627,9,MURRY 64,M,2019-9-04,2019-12-05,17:30,20:20,246,2019fall
80013,203,MURRY 182,R,2019-9-04,2019-12-05,9:30,12:20,247,2019fall
80738,204,MURRY 291,R,2019-9-04,2019-12-05,13:30,16:20,248,2019fall
81144,196,MUEN ,S,2019-9-14,2019-9-14,10:00,15:50,248,2019fall
80758,204,MURRY 190,T,2019-9-04,2019-12-05,13:30,16:20,249,2019fall
81145,201,MUEN ,W,2019-9-04,2019-12-05,16:00,18:50,249,2019fall
85403,205,RANNEX ,W,2019-9-04,2019-12-05,9:30,12:20,250,2019fall
80749,206,MURRY 184,W,2019-9-04,2019-12-05,13:30,16:20,10,2019fall
87679,207,MURRY 292.2,M,2019-9-04,2019-12-05,17:30,20:20,251,2019fall
87699,207,TBA,R,2019-9-04,2019-12-05,17:30,20:20,252,2019fall
80007,205,RANNEX 129,W,2019-9-04,2019-12-05,9:30,12:20,253,2019fall
80739,197,MURRY 291,W,2019-9-04,2019-12-05,9:30,12:20,254,2019fall
80759,208,MURRY 190,W,2019-9-04,2019-12-05,13:30,16:20,255,2019fall
80746,202,MURRY 64,F,2019-9-04,2019-12-05,13:30,16:20,256,2019fall
80750,206,MURRY 184,M,2019-9-04,2019-12-05,13:30,16:20,257,2019fall
80009,205,RANNEX 129,R,2019-9-04,2019-12-05,13:30,16:20,258,2019fall
87678,206,MURRY 184,T,2019-9-04,2019-12-05,9:30,12:20,259,2019fall
80740,197,MURRY 291,W,2019-9-04,2019-12-05,9:30,12:20,260,2019fall
80760,208,MURRY 190,W,2019-9-04,2019-12-05,13:30,16:20,261,2019fall
80747,202,MURRY 64,F,2019-9-04,2019-12-05,13:30,16:20,262,2019fall
80751,206,MURRY 184,M,2019-9-04,2019-12-05,13:30,16:20,263,2019fall
80761,208,MURRY 190,W,2019-9-04,2019-12-05,13:30,16:20,264,2019fall
86058,206,MURRY 184,M,2019-9-04,2019-12-05,13:30,16:20,265,2019fall
80010,205,RANNEX 129,R,2019-9-04,2019-12-05,13:30,16:20,266,2019fall
87118,197,MURRY 291,W,2019-9-04,2019-12-05,9:30,12:20,267,2019fall
87120,208,MURRY 190,W,2019-9-04,2019-12-05,13:30,16:20,267,2019fall
87121,202,MURRY 64,F,2019-9-04,2019-12-05,13:30,16:20,267,2019fall
87117,205,RANNEX ,R,2019-9-04,2019-12-05,13:30,16:20,267,2019fall
87122,206,MURRY 182,M,2019-9-04,2019-12-05,13:30,16:20,267,2019fall
87123,207,MURRY 292.2,M,2019-9-04,2019-12-05,17:30,20:20,267,2019fall
87216,197,MURRY 291,W,2019-9-04,2019-12-05,9:30,12:20,268,2019fall
87218,208,MURRY 190,W,2019-9-04,2019-12-05,13:30,16:20,268,2019fall
87235,202,MURRY 64,F,2019-9-04,2019-12-05,13:30,16:20,268,2019fall
87239,205,RANNEX ,R,2019-9-04,2019-12-05,13:30,16:20,268,2019fall
87171,206,MURRY 182,M,2019-9-04,2019-12-05,13:30,16:20,268,2019fall
87272,207,MURRY 292.2,M,2019-9-04,2019-12-05,17:30,20:20,269,2019fall
81364,205,RANNEX ,R,2019-9-04,2019-12-05,13:30,16:20,270,2019fall
81365,202,MURRY 64,F,2019-9-04,2019-12-05,13:30,16:20,271,2019fall
81755,206,MURRY 184,M,2019-9-04,2019-4-07,13:30,16:20,272,2019fall
81369,208,MURRY 190,W,2019-9-04,2019-12-05,13:30,16:20,273,2019fall
81481,202,TBA,W,2019-9-04,2019-12-05,17:00,18:50,274,2019fall
81370,202,TBA,,2019-9-04,2019-12-05,TBA,TBA,275,2019fall
85156,10,EDUC 1019,W,2019-9-04,2019-12-05,18:00,20:50,13,2019fall
80866,10,EDUC 1019,M,2019-9-04,2019-12-05,13:00,15:50,276,2019fall
80015,209,THORV 271,MWF,2019-9-04,2019-12-05,12:30,13:20,277,2019fall
87182,201,MUEN ,W,2019-9-04,2019-12-05,13:00,15:50,278,2019fall
82094,210,MURRY 299,T,2019-9-04,2019-12-05,13:00,15:50,279,2019fall
87602,211,STM 260,T,2019-9-04,2019-12-05,18:00,20:50,280,2019fall
82735,210,MURRY 292.2,R,2019-9-04,2019-12-05,13:00,15:50,281,2019fall
86175,212,TBA,,2019-10-17,2019-12-05,TBA,TBA,282,2019fall
86645,212,TBA,,2019-10-17,2019-12-05,TBA,TBA,282,2019fall
87278,212,TBA,,2019-10-17,2019-12-05,TBA,TBA,282,2019fall
87279,212,TBA,,2019-10-17,2019-12-05,TBA,TBA,282,2019fall
83095,213,HLTH 1150,MW,2019-9-04,2019-12-05,15:30,16:50,16,2019fall
85955,214,TBA,,2019-9-04,2019-12-05,TBA,TBA,283,2019fall
85956,214,TBA,,2019-9-04,2019-12-05,TBA,TBA,283,2019fall
85957,214,TBA,,2019-9-04,2019-12-05,TBA,TBA,283,2019fall
85958,214,TBA,,2019-9-04,2019-12-05,TBA,TBA,283,2019fall
86973,214,TBA,,2019-9-04,2019-12-05,TBA,TBA,283,2019fall
85959,214,TBA,,2019-9-04,2019-12-05,TBA,TBA,283,2019fall
81890,13,PHYSIC 126,MF,2019-9-04,2019-12-05,14:30,15:50,284,2019fall
86583,0,TBA,MTWRU,2019-9-04,2019-9-13,19:00,23:50,284,2019fall
86584,0,TBA,MTWR,2019-9-04,2019-9-13,19:00,23:50,284,2019fall
86585,0,TBA,TWRU,2019-9-04,2019-9-13,19:00,23:50,284,2019fall
86586,0,TBA,MWRU,2019-9-04,2019-9-13,19:00,23:50,284,2019fall
86587,0,TBA,MTRU,2019-9-04,2019-9-13,19:00,23:50,284,2019fall
86588,0,TBA,MTWU,2019-9-04,2019-9-13,19:00,23:50,284,2019fall
83344,215,ARTS 106,MWF,2019-9-04,2019-12-05,9:30,10:20,285,2019fall
80321,216,ARTS 208,MWF,2019-9-04,2019-12-05,10:30,11:20,286,2019fall
80323,216,HLTH B104,T,2019-9-04,2019-12-05,13:30,17:20,286,2019fall
80325,216,HLTH B104,W,2019-9-04,2019-12-05,13:30,17:20,286,2019fall
82687,216,HLTH B104,R,2019-9-04,2019-12-05,13:30,17:20,286,2019fall
81626,217,ARTS 109,TR,2019-9-04,2019-12-05,8:30,9:50,287,2019fall
80726,218,TBA,,2019-9-04,2019-12-05,TBA,TBA,288,2019fall
87504,219,ARTS 146,R,2019-9-05,2019-12-05,15:00,16:20,289,2019fall
87988,218,TBA,,2019-9-04,2019-12-05,TBA,TBA,290,2019fall
80840,220,THORV 110,M,2019-9-04,2019-12-05,16:00,16:50,291,2019fall
80967,221,TBA,,2019-9-04,2019-12-05,TBA,TBA,292,2019fall
80968,221,TBA,,2019-9-04,2019-12-05,TBA,TBA,293,2019fall
87627,222,THORV S311,MWF,2019-9-04,2019-12-05,10:30,11:20,294,2019fall
80627,223,TBA,,2019-9-04,2019-12-05,TBA,TBA,295,2019fall
84316,224,PAC 231,TR,2019-9-04,2019-12-05,15:00,16:20,296,2019fall
84318,224,ENG 2C88,W,2019-9-04,2019-12-05,14:30,16:50,297,2019fall
84319,0,TBA,,2019-9-04,2019-12-05,TBA,TBA,298,2019fall
84320,0,TBA,,2019-9-04,2019-12-05,TBA,TBA,299,2019fall
82040,225,HLTH 1150,MWF,2019-9-04,2019-12-05,12:30,13:20,300,2019fall
82041,226,HLTH 1150,TR,2019-9-04,2019-12-05,13:00,14:20,300,2019fall
86944,227,BIOL 106,S,2019-9-04,2019-12-05,9:30,12:20,300,2019fall
87287,228,BIOL 202,S,2019-9-04,2019-12-05,13:00,15:50,300,2019fall
82045,228,BIOL 202,M,2019-9-04,2019-12-05,13:30,16:20,300,2019fall
84102,228,BIOL 202,M,2019-9-04,2019-12-05,17:30,20:20,300,2019fall
82381,228,BIOL 202,T,2019-9-04,2019-12-05,8:30,11:20,300,2019fall
82046,228,BIOL 202,T,2019-9-04,2019-12-05,13:30,16:20,300,2019fall
82382,228,BIOL 202,W,2019-9-04,2019-12-05,13:30,16:20,300,2019fall
82047,228,BIOL 204,W,2019-9-04,2019-12-05,17:30,20:20,300,2019fall
82383,228,BIOL 204,R,2019-9-04,2019-12-05,8:30,11:20,300,2019fall
82053,228,BIOL 204,R,2019-9-04,2019-12-05,13:30,16:20,300,2019fall
83871,228,BIOL 204,R,2019-9-04,2019-12-05,17:30,20:20,300,2019fall
82054,228,BIOL 204,F,2019-9-04,2019-12-05,13:30,16:20,300,2019fall
87288,229,ARTS 109,TR,2019-9-04,2019-12-05,13:00,14:20,300,2019fall
87020,0,BIOL 204,T,2019-9-04,2019-12-05,9:00,11:50,300,2019fall
82455,230,MUEN ,T,2019-9-04,2019-12-05,9:00,11:50,300,2019fall
82457,230,MUEN ,F,2019-9-04,2019-12-05,9:00,11:50,300,2019fall
83590,230,MUEN ,T,2019-9-04,2019-12-05,13:00,15:50,300,2019fall
82282,230,MELF ,W,2019-9-04,2019-12-05,12:30,15:20,300,2019fall
84381,0,MELF ,W,2019-9-04,2019-12-05,16:00,18:50,300,2019fall
84382,0,MELF ,W,2019-9-04,2019-12-05,19:00,21:50,300,2019fall
82275,231,PA ,R,2019-9-04,2019-12-05,15:00,17:50,300,2019fall
82276,231,PA ,R,2019-9-04,2019-12-05,19:00,21:50,300,2019fall
82277,232,PA ,M,2019-9-04,2019-12-05,19:00,21:50,300,2019fall
82278,232,PA ,W,2019-9-04,2019-12-05,19:00,21:50,300,2019fall
82279,232,PA ,F,2019-9-04,2019-12-05,15:00,17:50,300,2019fall
84369,232,PA ,R,2019-9-04,2019-12-05,19:00,21:50,300,2019fall
82281,230,NB ,R,2019-9-04,2019-12-05,9:00,11:50,300,2019fall
82280,233,YORK ,MW,2019-9-04,2019-12-05,13:45,15:00,300,2019fall
84958,0,YORK ,T,2019-9-04,2019-12-05,16:00,18:50,300,2019fall
87184,0,YORK ,T,2019-9-04,2019-12-05,13:00,15:50,300,2019fall
86790,0,YORK ,W,2019-9-04,2019-12-05,15:30,18:20,300,2019fall
82344,234,ARTS 241,TR,2019-9-04,2019-12-05,10:00,11:20,17,2019fall
82345,235,BIOL 218,M,2019-9-04,2019-12-05,13:30,16:20,17,2019fall
82368,235,BIOL 218,T,2019-9-04,2019-12-05,13:30,16:20,17,2019fall
84569,235,BIOL 218,T,2019-9-04,2019-12-05,17:30,20:20,17,2019fall
82369,235,BIOL 218,W,2019-9-04,2019-12-05,13:30,16:20,17,2019fall
82370,235,BIOL 218,R,2019-9-04,2019-12-05,13:30,16:20,17,2019fall
82371,235,BIOL 218,F,2019-9-04,2019-12-05,13:30,16:20,17,2019fall
87251,236,LARO ,W,2019-9-04,2019-12-05,9:00,11:50,17,2019fall
87810,0,LARO ,F,2019-9-04,2019-12-05,9:00,11:50,17,2019fall
87811,0,BUFF ,F,2019-9-04,2019-12-05,9:00,11:50,17,2019fall
82266,225,BIOL 106,MWF,2019-9-04,2019-12-05,8:30,9:20,301,2019fall
82267,237,THORV G74B,M,2019-9-04,2019-12-05,13:30,16:20,301,2019fall
82271,237,THORV G74A,T,2019-9-04,2019-12-05,8:30,11:20,301,2019fall
82272,237,THORV G74A,T,2019-9-04,2019-12-05,13:30,16:20,301,2019fall
83154,237,THORV G74A,W,2019-9-04,2019-12-05,13:30,16:20,301,2019fall
82713,238,BIOL 106,MWF,2019-9-04,2019-12-05,10:30,11:20,302,2019fall
82048,239,THORV G77,M,2019-9-04,2019-12-05,13:30,16:20,302,2019fall
84533,239,THORV G77,T,2019-9-04,2019-12-05,8:30,11:20,302,2019fall
82049,239,THORV G77,T,2019-9-04,2019-12-05,13:30,16:20,302,2019fall
82051,239,THORV G77,W,2019-9-04,2019-12-05,13:30,16:20,302,2019fall
82050,239,THORV G77,R,2019-9-04,2019-12-05,8:30,11:20,302,2019fall
82052,239,THORV G77,R,2019-9-04,2019-12-05,13:30,16:20,302,2019fall
82274,239,THORV G77,F,2019-9-04,2019-12-05,13:30,16:20,302,2019fall
86771,239,THORV G77,W,2019-9-04,2019-12-05,17:30,20:20,302,2019fall
82262,240,BIOL 106,MWF,2019-9-04,2019-12-05,9:30,10:20,303,2019fall
82263,241,BIOL 212,M,2019-9-04,2019-12-05,13:30,17:20,303,2019fall
82264,241,BIOL 212,T,2019-9-04,2019-12-05,13:30,17:20,303,2019fall
82265,241,BIOL 212,W,2019-9-04,2019-12-05,13:30,17:20,303,2019fall
82698,242,THORV 159,TR,2019-9-04,2019-12-05,10:00,11:20,304,2019fall
82714,243,BIOL 122,T,2019-9-04,2019-12-05,13:30,16:20,304,2019fall
82715,243,BIOL 122,W,2019-9-04,2019-12-05,13:30,16:20,304,2019fall
82716,243,BIOL 122,R,2019-9-04,2019-12-05,13:30,16:20,304,2019fall
82533,244,BIOL 123,MWF,2019-9-04,2019-12-05,10:30,11:20,305,2019fall
82699,245,BIOL 124,MWF,2019-9-04,2019-12-05,8:30,9:20,306,2019fall
85310,246,THORV G74B,R,2019-9-04,2019-12-05,13:30,17:20,306,2019fall
85311,246,THORV G74B,F,2019-9-04,2019-12-05,13:30,17:20,306,2019fall
82261,247,AGRI 1E79,MWF,2019-9-04,2019-12-05,12:30,13:20,307,2019fall
80019,248,BIOL 124,MWF,2019-9-04,2019-12-05,9:30,10:20,308,2019fall
86650,249,TBA,,2019-9-04,2019-12-05,TBA,TBA,309,2019fall
87788,249,TBA,,2019-9-04,2019-12-05,TBA,TBA,309,2019fall
87789,249,TBA,,2019-9-04,2019-12-05,TBA,TBA,309,2019fall
87790,250,TBA,,2019-9-04,2019-12-05,TBA,TBA,309,2019fall
80021,251,BIOL 123,MWF,2019-9-04,2019-12-05,11:30,12:20,310,2019fall
86986,252,BIOL 124,TR,2019-9-04,2019-12-05,8:30,9:50,311,2019fall
80025,252,BIOL 125,MWF,2019-9-04,2019-12-05,10:30,11:20,312,2019fall
86656,249,TBA,,2019-9-04,2019-12-05,TBA,TBA,313,2019fall
80026,0,TBA,,2019-9-04,2019-12-05,TBA,TBA,314,2019fall
81724,240,TBA,,2019-9-04,2019-12-30,TBA,TBA,315,2019fall
87984,234,TBA,,2019-9-04,2019-12-05,TBA,TBA,315,2019fall
87799,253,HLTH B407,MR,2019-9-04,2019-12-05,14:30,16:30,316,2019fall
87782,252,MURRY 271,W,2019-9-04,2019-12-05,13:00,15:00,317,2019fall
85676,234,TBA,,2019-9-04,2019-12-05,TBA,TBA,318,2019fall
86943,14,BIOL 122,TR,2019-9-04,2019-12-05,9:00,11:20,319,2019fall
81123,0,THORV 159,R,2019-9-04,2019-12-05,11:30,12:50,320,2019fall
81124,0,TBA,,2019-9-04,2019-12-05,TBA,TBA,321,2019fall
81125,0,TBA,,2019-9-04,2019-12-05,TBA,TBA,322,2019fall
86580,254,ENG 1B79,TR,2019-9-04,2019-12-05,13:00,14:20,323,2019fall
87847,255,TBA,,2019-9-04,2019-12-05,TBA,TBA,323,2019fall
81294,256,TBA,,2019-9-04,2019-12-05,TBA,TBA,324,2019fall
81296,256,TBA,,2019-9-04,2019-12-05,TBA,TBA,325,2019fall
81297,0,TBA,,2019-9-04,2019-12-05,TBA,TBA,326,2019fall
81298,0,TBA,,2019-9-04,2019-12-05,TBA,TBA,327,2019fall
85122,257,HLTH 1150,MWF,2019-9-04,2019-12-05,9:30,10:20,328,2019fall
84281,258,TBA,,2019-9-04,2019-12-05,TBA,TBA,328,2019fall
84498,258,TBA,,2019-9-04,2019-12-05,TBA,TBA,328,2019fall
84672,258,TBA,,2019-9-04,2019-12-05,TBA,TBA,328,2019fall
84499,258,TBA,,2019-9-04,2019-12-05,TBA,TBA,328,2019fall
86049,258,TBA,,2019-9-04,2019-12-05,TBA,TBA,328,2019fall
84503,258,TBA,,2019-9-04,2019-12-05,TBA,TBA,328,2019fall
86050,258,TBA,,2019-9-04,2019-12-05,TBA,TBA,328,2019fall
84679,259,HLTH 1150,MWF,2019-9-04,2019-12-05,10:30,11:20,329,2019fall
82672,260,HLTH 1150,TR,2019-9-04,2019-12-05,10:00,11:20,330,2019fall
83667,261,ARTS 241,MWF,2019-9-04,2019-12-05,11:30,12:20,331,2019fall
82673,215,ESB 18,TR,2019-9-04,2019-12-05,11:30,12:50,332,2019fall
82677,215,HLTH B207,R,2019-9-04,2019-12-05,13:30,16:20,332,2019fall
82678,215,HLTH B207,F,2019-9-04,2019-12-05,13:30,16:20,332,2019fall
82892,0,TBA,,2019-9-04,2019-12-05,TBA,TBA,333,2019fall
82894,0,TBA,,2019-9-04,2019-12-05,TBA,TBA,334,2019fall
82895,0,TBA,,2019-9-04,2019-12-05,TBA,TBA,335,2019fall
86504,16,TBA,,2019-9-04,2019-12-05,TBA,TBA,19,2019fall
82475,262,ENG 2C01,MWF,2019-9-04,2019-12-05,12:30,13:20,336,2019fall
82743,262,ENG 2C40,F,2019-9-13,2019-9-13,15:30,17:20,336,2019fall
80305,263,ENG 2C01,MWF,2019-9-04,2019-12-05,10:30,11:20,337,2019fall
82665,263,ENG 1B79,R,2019-9-12,2019-9-12,14:30,16:20,337,2019fall
83487,264,ENG 1B79,TR,2019-9-04,2019-12-05,11:30,12:50,338,2019fall
83488,264,ENG 2C01,R,2019-9-19,2019-9-19,14:30,16:20,338,2019fall
80307,265,ENG 2C01,MWF,2019-9-04,2019-12-05,13:30,14:20,339,2019fall
81271,266,ENG 1D25,M,2019-9-04,2019-12-05,14:30,17:20,340,2019fall
81272,266,ENG 1D25,W,2019-9-04,2019-12-05,14:30,17:20,340,2019fall
80315,263,ENG 1B79,MWF,2019-9-04,2019-12-05,12:30,13:20,341,2019fall
82744,263,ENG 2B53,R,2019-9-19,2019-9-19,14:30,16:20,341,2019fall
83065,224,ENG 1B79,TR,2019-9-04,2019-12-05,10:00,11:20,342,2019fall
83066,224,ENG 2C01,R,2019-9-12,2019-9-12,14:30,16:20,342,2019fall
81104,267,ENG 0D26,R,2019-9-04,2019-12-05,16:30,17:50,343,2019fall
81865,268,ENG 1B79,TR,2019-9-04,2019-12-05,8:30,9:50,344,2019fall
81625,269,ENG 2C01,MWF,2019-9-04,2019-12-05,9:30,10:20,345,2019fall
85339,270,ENG 1B77,MWF,2019-9-04,2019-12-05,10:30,11:20,346,2019fall
85879,271,TBA,,2019-9-04,2019-12-05,TBA,TBA,347,2019fall
85273,264,ENG 0D26,MWF,2019-9-04,2019-12-05,11:30,12:20,348,2019fall
85647,271,AGRI 2D79,TR,2019-9-04,2019-12-05,10:00,11:20,349,2019fall
83539,264,ENG 1B79,TR,2019-9-04,2019-12-05,11:30,12:50,350,2019fall
83165,267,ENG 2C01,MWF,2019-9-04,2019-12-05,9:30,10:20,351,2019fall
87925,270,ENG 1B77,MWF,2019-9-04,2019-12-05,10:30,11:20,352,2019fall
87914,272,MURRY 271,T,2019-9-04,2019-12-05,13:30,16:20,352,2019fall
80935,271,TBA,,2019-9-04,2019-12-05,TBA,TBA,353,2019fall
83128,271,TBA,,2019-9-04,2019-12-05,TBA,TBA,354,2019fall
80936,271,TBA,,2019-9-04,2019-12-05,TBA,TBA,355,2019fall
80937,271,TBA,,2019-9-04,2019-12-05,TBA,TBA,356,2019fall
87040,273,ARTS 146,MWF,2019-9-04,2019-12-05,10:30,11:20,357,2019fall
87101,0,THORV G44,F,2019-9-20,2019-9-20,17:30,19:20,357,2019fall
87102,0,THORV G51,F,2019-9-20,2019-9-20,17:30,19:20,357,2019fall
80068,274,THORV 271,MWF,2019-9-04,2019-12-05,8:30,9:20,358,2019fall
80069,275,THORV 271,MWF,2019-9-04,2019-12-05,9:30,10:20,358,2019fall
80070,276,THORV 271,TR,2019-9-04,2019-12-05,10:00,11:20,358,2019fall
84190,17,THORV 271,MWF,2019-9-04,2019-12-05,11:30,12:20,358,2019fall
81301,0,TBA,,2019-9-04,2019-12-05,TBA,TBA,358,2019fall
82497,0,THORV G51,T,2019-9-04,2019-12-05,13:30,16:50,358,2019fall
85386,0,THORV G51,T,2019-9-04,2019-12-05,17:30,20:50,358,2019fall
80067,0,THORV G34,T,2019-9-04,2019-12-05,13:30,16:50,358,2019fall
81302,0,THORV G34,T,2019-9-04,2019-12-05,17:30,20:50,358,2019fall
82496,0,THORV G6,T,2019-9-04,2019-12-05,13:30,16:50,358,2019fall
82498,0,THORV G6,T,2019-9-04,2019-12-05,17:30,20:50,358,2019fall
82499,0,THORV G51,W,2019-9-04,2019-12-05,13:30,16:50,358,2019fall
83994,0,THORV G51,W,2019-9-04,2019-12-05,17:30,20:50,358,2019fall
82500,0,THORV G34,W,2019-9-04,2019-12-05,13:30,16:50,358,2019fall
